Participant ID,Video Name,Timestamp,X,Y,Width,Height
Participant01,Video01,20240718_141255736039,1029,649,103,103
Participant01,Video01,20240718_141255829448,809,682,87,87
Participant01,Video01,20240718_141255829480,1034,662,97,97
Participant01,Video01,20240718_141255930211,806,680,92,92
Participant01,Video01,20240718_141255930237,1030,662,102,102
Participant01,Video01,20240718_141256031515,1028,663,101,101
Participant01,Video01,20240718_141256031542,808,685,84,84
Participant01,Video01,20240718_141256132844,1031,665,99,99
Participant01,Video01,20240718_141256132869,803,683,86,86
Participant01,Video01,20240718_141256232452,1030,666,97,97
Participant01,Video01,20240718_141256232481,805,687,83,83
Participant01,Video01,20240718_141256330423,1027,666,96,96
Participant01,Video01,20240718_141256330450,808,693,74,74
Participant01,Video01,20240718_141256432631,1027,666,100,100
Participant01,Video01,20240718_141256432662,806,692,79,79
Participant01,Video01,20240718_141256528572,1028,678,93,93
Participant01,Video01,20240718_141256528599,820,708,69,69
Participant01,Video01,20240718_141256627055,814,701,75,75
Participant01,Video01,20240718_141256627077,1031,678,94,94
Participant01,Video01,20240718_141256729381,817,696,82,82
Participant01,Video01,20240718_141256729407,1035,677,98,98
Participant01,Video01,20240718_141256829010,1036,713,56,56
Participant01,Video01,20240718_141256829032,815,717,57,57
Participant01,Video01,20240718_141256829042,1060,701,73,73
Participant01,Video01,20240718_141256927506,833,720,66,66
Participant01,Video01,20240718_141256927529,1061,697,84,84
Participant01,Video01,20240718_141257027691,1056,709,80,80
Participant01,Video01,20240718_141257027718,826,724,71,71
Participant01,Video01,20240718_141257126799,1041,727,66,66
Participant01,Video01,20240718_141257126824,1063,714,84,84
Participant01,Video01,20240718_141257126833,836,727,75,75
Participant01,Video01,20240718_141257228891,1049,739,56,56
Participant01,Video01,20240718_141257228915,1086,733,63,63
Participant01,Video01,20240718_141257325923,1084,740,60,60
Participant01,Video01,20240718_141257433714,1088,741,59,59
Participant01,Video01,20240718_141257433741,1053,744,55,55
Participant01,Video01,20240718_141257625096,1046,751,53,53
Participant01,Video01,20240718_141257625129,1076,734,75,75
Participant01,Video01,20240718_141257730254,1046,750,52,52
Participant01,Video01,20240718_141257730281,1066,735,74,74
Participant01,Video01,20240718_141257834487,1060,732,76,76
Participant01,Video01,20240718_141257928595,1066,738,69,69
Participant01,Video01,20240718_141258026881,1066,734,71,71
Participant01,Video01,20240718_141258138791,1055,730,79,79
Participant01,Video01,20240718_141258295564,1054,735,74,74
Participant01,Video01,20240718_141258399760,1031,748,52,52
Participant01,Video01,20240718_141258399790,1057,737,70,70
Participant01,Video01,20240718_141258495684,1051,710,89,89
Participant01,Video01,20240718_141258495715,1031,741,54,54
Participant01,Video01,20240718_141258608056,1045,695,99,99
Participant01,Video01,20240718_141258608090,887,760,39,39
Participant01,Video01,20240718_141258608101,812,727,73,73
Participant01,Video01,20240718_141258727602,1044,715,88,88
Participant01,Video01,20240718_141258727632,818,738,70,70
Participant01,Video01,20240718_141258832475,1034,745,50,50
Participant01,Video01,20240718_141258832510,1056,733,69,69
Participant01,Video01,20240718_141258925546,1031,746,55,55
Participant01,Video01,20240718_141258925587,1061,735,67,67
Participant01,Video01,20240718_141259229333,1041,753,51,51
Participant01,Video01,20240718_141259229363,1071,741,67,67
Participant01,Video01,20240718_141259525431,1085,767,47,47
Participant01,Video01,20240718_141300030258,1031,757,47,47
Participant01,Video01,20240718_141300030291,1039,743,73,73
